year,season,fishery,area,t
2015,3,40,8,1.03555e-05
2016,3,40,8,8.22851e-06
2017,3,40,8,6.60373e-06
2018,3,40,8,7.31643e-06
2019,3,40,8,1.02476e-05
2020,3,40,8,5.72748e-06
2021,3,40,8,5.42489e-06
1972,3,41,8,0
1973,3,41,8,0
1974,3,41,8,0
1975,3,41,8,0
1976,3,41,8,0
1977,3,41,8,0
1978,3,41,8,0
1979,3,41,8,0
1980,3,41,8,0
1981,3,41,8,0
1982,3,41,8,0
1983,3,41,8,0
1984,3,41,8,0
1985,3,41,8,0
1986,3,41,8,0
1987,3,41,8,0
1988,3,41,8,0
1989,3,41,8,0
1990,3,41,8,0
1991,3,41,8,0
1992,3,41,8,0
1993,3,41,8,0
1994,3,41,8,0
1995,3,41,8,0
1996,3,41,8,0
1997,3,41,8,0
1998,3,41,8,0
1999,3,41,8,0
2000,3,41,8,0
2001,3,41,8,0
2002,3,41,8,0
2003,3,41,8,0
2004,3,41,8,0
2005,3,41,8,0
2006,3,41,8,0
2007,3,41,8,0
2008,3,41,8,0
2009,3,41,8,0
2010,3,41,8,2.43761e-05
2011,3,41,8,2.75455e-05
2012,3,41,8,2.15781e-05
2013,3,41,8,2.66901e-05
2014,3,41,8,2.85669e-05
2015,3,41,8,2.80836e-05
2016,3,41,8,2.47676e-05
2017,3,41,8,1.86356e-05
2018,3,41,8,2.34681e-05
2019,3,41,8,2.46402e-05
2020,3,41,8,1.69748e-05
2021,3,41,8,1.13201e-05
1972,4,1,1,1772.3
1973,4,1,1,1484.5
1974,4,1,1,2123.2
1975,4,1,1,1519.5
1976,4,1,1,1681.1
1977,4,1,1,2500
1978,4,1,1,3018.1
1979,4,1,1,2198.9
1980,4,1,1,2181.4
1981,4,1,1,1693.2
1982,4,1,1,2092.9
1983,4,1,1,2075.1
1984,4,1,1,1928.2
1985,4,1,1,1508.1
1986,4,1,1,2478.3
1987,4,1,1,1878.1
1988,4,1,1,1891.1
1989,4,1,1,2238.6
1990,4,1,1,2349.2
1991,4,1,1,1950.2
1992,4,1,1,1991.7
1993,4,1,1,1837.9
1994,4,1,1,1484.1
1995,4,1,1,3355.9
1996,4,1,1,2316.8
1997,4,1,1,2728.8
1998,4,1,1,2905.5
1999,4,1,1,2541.2
2000,4,1,1,4306.6
2001,4,1,1,2411.7
2002,4,1,1,2671.5
2003,4,1,1,3635
2004,4,1,1,3769.7
2005,4,1,1,2268.8
2006,4,1,1,1625
2007,4,1,1,2001.9
2008,4,1,1,2019.6
2009,4,1,1,2052.9
2010,4,1,1,2008.9
2011,4,1,1,1855.4
2012,4,1,1,2468.5
2013,4,1,1,2062.7
2014,4,1,1,2241.2
2015,4,1,1,1545.1
2016,4,1,1,1733.6
2017,4,1,1,2013.8
2018,4,1,1,2372.5
2019,4,1,1,1631
2020,4,1,1,2378.1
2021,4,1,1,1559.9
1972,4,2,1,655.8
1973,4,2,1,579.2
1974,4,2,1,365.7
1975,4,2,1,106
1976,4,2,1,229.8
1977,4,2,1,95.7
1978,4,2,1,469.2
1979,4,2,1,50.7
1980,4,2,1,211.2
1981,4,2,1,220.9
1982,4,2,1,208
1983,4,2,1,178.5
1984,4,2,1,936.5
1985,4,2,1,793.5
1986,4,2,1,1115.5
1987,4,2,1,724.5
1988,4,2,1,1930.8
1989,4,2,1,916.3
1990,4,2,1,753
1991,4,2,1,1214.8
1992,4,2,1,369.5
1993,4,2,1,1209.4
1994,4,2,1,1033.8
1995,4,2,1,1532.8
1996,4,2,1,3.5
1997,4,2,1,667.4
1998,4,2,1,716
1999,4,2,1,151.6
2000,4,2,1,678.8
2001,4,2,1,368.6
2002,4,2,1,429.2
2003,4,2,1,617.9
2004,4,2,1,284.3
2005,4,2,1,113
2006,4,2,1,383.3
2007,4,2,1,706.9
2008,4,2,1,229.3
2009,4,2,1,151.5
2010,4,2,1,654
2011,4,2,1,168.9
2012,4,2,1,219.8
2013,4,2,1,59.5
2014,4,2,1,34.8
2015,4,2,1,41.4
2016,4,2,1,18.3
2017,4,2,1,183.3
2018,4,2,1,296.3
2019,4,2,1,30.3
2020,4,2,1,51.4
2021,4,2,1,36.4
1972,4,3,1,3.27992
1973,4,3,1,3.64583
1974,4,3,1,3.66267
1975,4,3,1,3.84502
1976,4,3,1,3.54331
1977,4,3,1,3.89224
1978,4,3,1,3.75979
1979,4,3,1,3.96448
1980,4,3,1,3.69963
1981,4,3,1,3.99243
1982,4,3,1,3.72378
1983,4,3,1,3.56042
1984,4,3,1,3.84977
1985,4,3,1,3.96022
1986,4,3,1,3.52882
1987,4,3,1,3.94336
1988,4,3,1,3.84419
1989,4,3,1,3.86579
1990,4,3,1,3.68118
1991,4,3,1,3.74248
1992,4,3,1,3.87365
1993,4,3,1,3.88497
1994,4,3,1,3.95127
1995,4,3,1,3.46292
1996,4,3,1,3.96962
1997,4,3,1,3.46633
1998,4,3,1,3.76879
1999,4,3,1,3.91268
2000,4,3,1,3.43147
2001,4,3,1,3.61696
2002,4,3,1,4.03774
2003,4,3,1,3.94375
2004,4,3,1,3.78807
2005,4,3,1,3.70681
2006,4,3,1,4.03998
2007,4,3,1,4.16688
2008,4,3,1,3.90989
2009,4,3,1,4.14816
2010,4,3,1,3.85549
2011,4,3,1,3.96607
2012,4,3,1,4.10926
2013,4,3,1,3.93458
2014,4,3,1,4.10074
2015,4,3,1,4.04277
2016,4,3,1,3.92869
2017,4,3,1,3.9168
2018,4,3,1,3.64047
2019,4,3,1,3.9805
2020,4,3,1,4.29757
2021,4,3,1,3.75344
1972,4,4,2,1518.6
1973,4,4,2,3563.5
1974,4,4,2,2962.3
1975,4,4,2,1858.7
1976,4,4,2,1489
1977,4,4,2,1311.6
1978,4,4,2,1786.9
1979,4,4,2,3260.8
1980,4,4,2,5288.6
1981,4,4,2,2221.7
1982,4,4,2,4109.8
1983,4,4,2,5583.9
1984,4,4,2,13680.2
1985,4,4,2,2669.8
1986,4,4,2,9039.5
1987,4,4,2,6842.9
1988,4,4,2,3310
1989,4,4,2,6488.8
1990,4,4,2,3350.7
1991,4,4,2,10341.7
1992,4,4,2,8078.6
1993,4,4,2,14274.3
1994,4,4,2,12495.9
1995,4,4,2,11094.7
1996,4,4,2,2269.4
1997,4,4,2,18936.6
1998,4,4,2,17582
1999,4,4,2,11859.3
2000,4,4,2,24727.4
2001,4,4,2,8187
2002,4,4,2,5537.4
2003,4,4,2,7420.1
2004,4,4,2,2535.8
2005,4,4,2,15468.9
2006,4,4,2,5801
2007,4,4,2,4867.1
2008,4,4,2,8269.1
2009,4,4,2,2874.9
2010,4,4,2,11637.3
2011,4,4,2,6435.5
2012,4,4,2,4724.5
2013,4,4,2,4019.6
2014,4,4,2,1097.5
2015,4,4,2,1462
2016,4,4,2,2617.1
2017,4,4,2,703
2018,4,4,2,1684.1
2019,4,4,2,5597.9
2020,4,4,2,2383.6
2021,4,4,2,120.8
1972,4,5,2,0
1973,4,5,2,8.7
1974,4,5,2,0
1975,4,5,2,0
1976,4,5,2,0
1977,4,5,2,0
1978,4,5,2,0
1979,4,5,2,0
1980,4,5,2,0
1981,4,5,2,0
1982,4,5,2,0
1983,4,5,2,0
1984,4,5,2,0
1985,4,5,2,0
1986,4,5,2,0
1987,4,5,2,1130.2
1988,4,5,2,0
1989,4,5,2,0
1990,4,5,2,15.9
1991,4,5,2,27
1992,4,5,2,1922.9
1993,4,5,2,1101.2
1994,4,5,2,618.7
1995,4,5,2,467
1996,4,5,2,0
1997,4,5,2,5.1
1998,4,5,2,2463.1
1999,4,5,2,2080.7
2000,4,5,2,2460
2001,4,5,2,33
2002,4,5,2,38
2003,4,5,2,3245.1
2004,4,5,2,0
2005,4,5,2,2002.7
2006,4,5,2,15
2007,4,5,2,0
2008,4,5,2,0
2009,4,5,2,0
2010,4,5,2,0
2011,4,5,2,242.9
2012,4,5,2,11.6
2013,4,5,2,0
2014,4,5,2,0
2015,4,5,2,0
2016,4,5,2,0
2017,4,5,2,0
2018,4,5,2,17.2
2019,4,5,2,178.6
2020,4,5,2,357.2
2021,4,5,2,10
1972,4,6,2,3.5262
1973,4,6,2,3.53741
1974,4,6,2,3.59319
1975,4,6,2,3.87674
1976,4,6,2,3.62134
1977,4,6,2,3.90709
1978,4,6,2,3.51309
1979,4,6,2,3.864
1980,4,6,2,3.40824
1981,4,6,2,3.8387
1982,4,6,2,3.57539
1983,4,6,2,3.38675
1984,4,6,2,3.60554
1985,4,6,2,3.77345
1986,4,6,2,3.29376
1987,4,6,2,3.71646
1988,4,6,2,3.61963
1989,4,6,2,3.88412
1990,4,6,2,3.7687
1991,4,6,2,3.43593
1992,4,6,2,3.69111
1993,4,6,2,3.57552
1994,4,6,2,3.73233
1995,4,6,2,3.42632
1996,4,6,2,3.87494
1997,4,6,2,3.52668
1998,4,6,2,3.51979
1999,4,6,2,3.74866
2000,4,6,2,3.46664
2001,4,6,2,3.59934
2002,4,6,2,3.79995
2003,4,6,2,3.63621
2004,4,6,2,3.74856
2005,4,6,2,3.41254
2006,4,6,2,3.78979
2007,4,6,2,3.86313
2008,4,6,2,3.73584
2009,4,6,2,3.71206
2010,4,6,2,3.35861
2011,4,6,2,3.68204
2012,4,6,2,3.75402
2013,4,6,2,3.73799
2014,4,6,2,3.97251
2015,4,6,2,3.57103
2016,4,6,2,3.75244
2017,4,6,2,3.67243
2018,4,6,2,3.49283
2019,4,6,2,3.67949
2020,4,6,2,4.10187
2021,4,6,2,3.42898
1972,4,7,3,3545.2
1973,4,7,3,4222.1
1974,4,7,3,6508.6
1975,4,7,3,3602.9
1976,4,7,3,6900.7
1977,4,7,3,5646
1978,4,7,3,3207.1
1979,4,7,3,5177.9
1980,4,7,3,5023.8
1981,4,7,3,7417.4
1982,4,7,3,10532.8
1983,4,7,3,4877.1
1984,4,7,3,3681.6
1985,4,7,3,3843.6
1986,4,7,3,4943.4
1987,4,7,3,5628.3
1988,4,7,3,5856.4
1989,4,7,3,2429.2
1990,4,7,3,2862.1
1991,4,7,3,1856.9
1992,4,7,3,1462
1993,4,7,3,2364.2
1994,4,7,3,1241.3
1995,4,7,3,1549.7
1996,4,7,3,1621
1997,4,7,3,1899.8
1998,4,7,3,1551.6
1999,4,7,3,1676.9
2000,4,7,3,2131.8
2001,4,7,3,1565.1
2002,4,7,3,1302.1
2003,4,7,3,2056.8
2004,4,7,3,2141.3
2005,4,7,3,1317
2006,4,7,3,1170.9
2007,4,7,3,1482
2008,4,7,3,3251.6
2009,4,7,3,2148
2010,4,7,3,1099.5
2011,4,7,3,1139.5
2012,4,7,3,1396
2013,4,7,3,1239.9
2014,4,7,3,1458.4
2015,4,7,3,4869.9
2016,4,7,3,1401.4
2017,4,7,3,1317.8
2018,4,7,3,1984.4
2019,4,7,3,931.4
2020,4,7,3,970.2
2021,4,7,3,901
1972,4,8,3,0
1973,4,8,3,34.6
1974,4,8,3,0
1975,4,8,3,0
1976,4,8,3,0
1977,4,8,3,5.4
1978,4,8,3,0
1979,4,8,3,0
1980,4,8,3,0
1981,4,8,3,0
1982,4,8,3,3.5
1983,4,8,3,8.4
1984,4,8,3,0
1985,4,8,3,0
1986,4,8,3,199.7
1987,4,8,3,36.6
1988,4,8,3,207.4
1989,4,8,3,156.4
1990,4,8,3,0
1991,4,8,3,33.1
1992,4,8,3,19.7
1993,4,8,3,86.9
1994,4,8,3,2.6
1995,4,8,3,15.2
1996,4,8,3,16914.5
1997,4,8,3,0
1998,4,8,3,8.7
1999,4,8,3,2.4
2000,4,8,3,2
2001,4,8,3,7.2
2002,4,8,3,8.2
2003,4,8,3,0.1
2004,4,8,3,297.3
2005,4,8,3,0.4
2006,4,8,3,74.6
2007,4,8,3,3
2008,4,8,3,8.3
2009,4,8,3,0.6
2010,4,8,3,0
2011,4,8,3,1.1
2012,4,8,3,20.6
2013,4,8,3,0.2
2014,4,8,3,0
2015,4,8,3,25
2016,4,8,3,1.4
2017,4,8,3,201.5
2018,4,8,3,0
2019,4,8,3,0
2020,4,8,3,14
2021,4,8,3,0
1972,4,9,3,4.22988
1973,4,9,3,4.21406
1974,4,9,3,4.22864
1975,4,9,3,4.42709
1976,4,9,3,4.34894
1977,4,9,3,4.29786
1978,4,9,3,4.11757
1979,4,9,3,4.49356
1980,4,9,3,4.18559
1981,4,9,3,4.357
1982,4,9,3,4.09475
1983,4,9,3,3.95199
1984,4,9,3,4.15618
1985,4,9,3,4.16708
1986,4,9,3,3.86492
1987,4,9,3,4.18701
1988,4,9,3,4.29372
1989,4,9,3,4.28617
1990,4,9,3,4.29617
1991,4,9,3,4.19242
1992,4,9,3,4.24332
1993,4,9,3,4.27702
1994,4,9,3,4.31487
1995,4,9,3,4.20872
1996,4,9,3,4.38074
1997,4,9,3,4.16311
1998,4,9,3,4.24582
1999,4,9,3,4.37567
2000,4,9,3,4.24362
2001,4,9,3,4.25658
2002,4,9,3,4.45368
2003,4,9,3,4.31977
2004,4,9,3,4.2997
2005,4,9,3,4.20706
2006,4,9,3,4.24512
2007,4,9,3,4.50394
2008,4,9,3,4.45044
2009,4,9,3,4.41492
2010,4,9,3,4.16583
2011,4,9,3,4.17884
2012,4,9,3,4.34339
2013,4,9,3,4.23306
2014,4,9,3,4.43046
2015,4,9,3,4.33225
2016,4,9,3,4.4068
2017,4,9,3,4.3063
2018,4,9,3,4.0203
2019,4,9,3,4.30739
2020,4,9,3,4.36519
2021,4,9,3,3.96506
1972,4,10,5,4153
1973,4,10,5,4665.5
1974,4,10,5,5205.5
1975,4,10,5,5594.5
1976,4,10,5,4959.8
1977,4,10,5,8669.5
1978,4,10,5,8786.5
1979,4,10,5,4239
1980,4,10,5,3646.8
1981,4,10,5,4927
1982,4,10,5,5026.7
1983,4,10,5,4074
1984,4,10,5,2971.5
1985,4,10,5,4439
1986,4,10,5,4910.8
1987,4,10,5,5687.8
1988,4,10,5,4314.3
1989,4,10,5,4986.2
1990,4,10,5,6494.3
1991,4,10,5,6261.8
1992,4,10,5,5033.5
1993,4,10,5,3457.3
1994,4,10,5,6092.8
1995,4,10,5,6370.3
1996,4,10,5,6377.3
1997,4,10,5,7513.5
1998,4,10,5,7820.8
1999,4,10,5,7043
2000,4,10,5,7365.5
2001,4,10,5,6885.8
2002,4,10,5,7013.5
2003,4,10,5,8798.8
2004,4,10,5,9133.5
2005,4,10,5,12263.3
2006,4,10,5,13513.5
2007,4,10,5,15597.8
2008,4,10,5,15670.5
2009,4,10,5,6313.5
2010,4,10,5,6874.5
2011,4,10,5,1952.7
2012,4,10,5,3529.3
2013,4,10,5,3494.5
2014,4,10,5,4122
2015,4,10,5,6862.5
2016,4,10,5,3559.5
2017,4,10,5,4664.5
2018,4,10,5,4671.5
2019,4,10,5,4116.5
2020,4,10,5,4119.3
2021,4,10,5,4119.3
1972,4,11,5,4900
1973,4,11,5,5575
1974,4,11,5,5903.3
1975,4,11,5,5829
1976,4,11,5,6334.5
1977,4,11,5,6594
1978,4,11,5,7355.5
1979,4,11,5,9077.5
1980,4,11,5,2795.3
1981,4,11,5,2884.8
1982,4,11,5,3079.2
1983,4,11,5,4069.2
1984,4,11,5,3435.3
1985,4,11,5,3544.5
1986,4,11,5,2678
1987,4,11,5,3122.7
1988,4,11,5,3648.8
1989,4,11,5,3667.5
1990,4,11,5,7603.8
1991,4,11,5,7776.5
1992,4,11,5,8940.5
1993,4,11,5,8190.5
1994,4,11,5,9084.8
1995,4,11,5,9681
1996,4,11,5,15024.8
1997,4,11,5,11179.5
1998,4,11,5,14760.3
1999,4,11,5,14008.2
2000,4,11,5,14904.8
2001,4,11,5,13715.3
2002,4,11,5,13182.5
2003,4,11,5,13447
2004,4,11,5,17704.8
2005,4,11,5,15420
2006,4,11,5,18509.5
2007,4,11,5,21702
2008,4,11,5,23470.2
2009,4,11,5,22302.5
2010,4,11,5,19960.5
2011,4,11,5,23861.5
2012,4,11,5,27433
2013,4,11,5,25688
2014,4,11,5,30558
2015,4,11,5,35556.2
2016,4,11,5,40118.2
2017,4,11,5,31127.8
2018,4,11,5,29999.8
2019,4,11,5,25813.8
2020,4,11,5,19839.5
2021,4,11,5,31589.8
1972,4,12,5,1788.1
1973,4,12,5,1971.3
1974,4,12,5,2204.4
1975,4,12,5,2341.6
1976,4,12,5,2356.3
1977,4,12,5,4388.8
1978,4,12,5,3320.6
1979,4,12,5,5986.5
1980,4,12,5,5828.3
1981,4,12,5,6774.1
1982,4,12,5,9107
1983,4,12,5,11677.9
1984,4,12,5,10430.3
1985,4,12,5,12806.9
1986,4,12,5,15654.6
1987,4,12,5,14960.9
1988,4,12,5,13442.2
1989,4,12,5,14900.3
1990,4,12,5,21268.3
1991,4,12,5,22182.6
1992,4,12,5,20429.2
1993,4,12,5,18058.3
1994,4,12,5,20368.2
1995,4,12,5,23344.2
1996,4,12,5,27438.4
1997,4,12,5,22656.1
1998,4,12,5,28312.1
1999,4,12,5,28734.7
2000,4,12,5,27742
2001,4,12,5,26288.1
2002,4,12,5,29397.7
2003,4,12,5,33510.3
2004,4,12,5,37346.9
2005,4,12,5,31505.5
2006,4,12,5,35980.5
2007,4,12,5,39625.4
2008,4,12,5,44767.4
2009,4,12,5,47942.4
2010,4,12,5,38850.8
2011,4,12,5,27169.3
2012,4,12,5,32213.6
2013,4,12,5,61717.4
2014,4,12,5,52843.9
2015,4,12,5,30012.5
2016,4,12,5,38968.3
2017,4,12,5,47629.6
2018,4,12,5,30469.9
2019,4,12,5,44469.2
2020,4,12,5,40249.5
2021,4,12,5,40421.4
1972,4,13,5,2077.9
1973,4,13,5,2985.7
1974,4,13,5,3007.5
1975,4,13,5,1208.8
1976,4,13,5,344.6
1977,4,13,5,712.5
1978,4,13,5,144.1
1979,4,13,5,198.3
1980,4,13,5,5369.1
1981,4,13,5,6564.2
1982,4,13,5,6288.6
1983,4,13,5,6971.7
1984,4,13,5,7571.2
1985,4,13,5,8267.7
1986,4,13,5,8616.2
1987,4,13,5,9745
1988,4,13,5,11507.2
1989,4,13,5,12536.3
1990,4,13,5,14379.5
1991,4,13,5,14714.5
1992,4,13,5,16907.7
1993,4,13,5,15489.2
1994,4,13,5,17180.7
1995,4,13,5,18308.2
1996,4,13,5,28413.7
1997,4,13,5,21141.8
1998,4,13,5,27913.5
1999,4,13,5,26491.5
2000,4,13,5,28187.1
2001,4,13,5,25937.3
2002,4,13,5,24930
2003,4,13,5,25430
2004,4,13,5,33481.8
2005,4,13,5,19072.6
2006,4,13,5,25282.8
2007,4,13,5,29644.6
2008,4,13,5,31177.5
2009,4,13,5,33478.3
2010,4,13,5,33674.2
2011,4,13,5,30878.7
2012,4,13,5,25214.2
2013,4,13,5,21449
2014,4,13,5,19937.3
2015,4,13,5,19729.5
2016,4,13,5,21381
2017,4,13,5,14953.7
2018,4,13,5,25935.2
2019,4,13,5,20227
2020,4,13,5,27021.8
2021,4,13,5,10453.8
1972,4,14,5,14.6
1973,4,14,5,68
1974,4,14,5,213.2
1975,4,14,5,521.8
1976,4,14,5,138.4
1977,4,14,5,625.9
1978,4,14,5,1100.4
1979,4,14,5,484.2
1980,4,14,5,977.3
1981,4,14,5,323.8
1982,4,14,5,78.1
1983,4,14,5,648.6
1984,4,14,5,605.2
1985,4,14,5,5166.2
1986,4,14,5,526.8
1987,4,14,5,192.6
1988,4,14,5,1658.6
1989,4,14,5,506.4
1990,4,14,5,567.1
1991,4,14,5,1408.2
1992,4,14,5,3145.2
1993,4,14,5,1528.7
1994,4,14,5,22.6
1995,4,14,5,1175.8
1996,4,14,5,7536
1997,4,14,5,165.1
1998,4,14,5,33.1
1999,4,14,5,1323.9
2000,4,14,5,404.6
2001,4,14,5,5.8
2002,4,14,5,15
2003,4,14,5,7.9
2004,4,14,5,676.8
2005,4,14,5,285.3
2006,4,14,5,424.3
2007,4,14,5,15.4
2008,4,14,5,143.4
2009,4,14,5,0
2010,4,14,5,44.6
2011,4,14,5,224
2012,4,14,5,339
2013,4,14,5,0
2014,4,14,5,0
2015,4,14,5,0
2016,4,14,5,0
2017,4,14,5,1076.6
2018,4,14,5,69.1
2019,4,14,5,79.2
2020,4,14,5,16.9
2021,4,14,5,6.8
1972,4,15,5,0
1973,4,15,5,44.5
1974,4,15,5,53.7
1975,4,15,5,0
1976,4,15,5,0
1977,4,15,5,117
1978,4,15,5,253.7
1979,4,15,5,371.5
1980,4,15,5,3.2
1981,4,15,5,46.1
1982,4,15,5,0
1983,4,15,5,728.3
1984,4,15,5,91.5
1985,4,15,5,2810
1986,4,15,5,85.9
1987,4,15,5,5.3
1988,4,15,5,306.3
1989,4,15,5,123.8
1990,4,15,5,513.2
1991,4,15,5,862.5
1992,4,15,5,1666.7
1993,4,15,5,1679.4
1994,4,15,5,30.1
1995,4,15,5,967.6
1996,4,15,5,3823.1
1997,4,15,5,0
1998,4,15,5,0
1999,4,15,5,196.3
2000,4,15,5,0
2001,4,15,5,0
2002,4,15,5,0
2003,4,15,5,376.4
2004,4,15,5,382.9
2005,4,15,5,375.3
2006,4,15,5,389.2
2007,4,15,5,262.5
2008,4,15,5,1136.3
2009,4,15,5,0
2010,4,15,5,137.4
2011,4,15,5,0
2012,4,15,5,41.6
2013,4,15,5,0
2014,4,15,5,0
2015,4,15,5,0
2016,4,15,5,20
2017,4,15,5,2110.4
2018,4,15,5,76.3
2019,4,15,5,0
2020,4,15,5,0
2021,4,15,5,0
1972,4,16,5,0
1973,4,16,5,0
1974,4,16,5,0
1975,4,16,5,0
1976,4,16,5,0
1977,4,16,5,0
1978,4,16,5,0
1979,4,16,5,0
1980,4,16,5,0
1981,4,16,5,0
1982,4,16,5,0
1983,4,16,5,0
1984,4,16,5,0
1985,4,16,5,0
1986,4,16,5,0
1987,4,16,5,0
1988,4,16,5,0
1989,4,16,5,0
1990,4,16,5,0
1991,4,16,5,0
1992,4,16,5,0
1993,4,16,5,0
1994,4,16,5,0
1995,4,16,5,0
1996,4,16,5,0
1997,4,16,5,0
1998,4,16,5,0
1999,4,16,5,0
2000,4,16,5,4922.2
2001,4,16,5,5180.6
2002,4,16,5,5515.1
2003,4,16,5,5482.3
2004,4,16,5,7393.9
2005,4,16,5,7582.5
2006,4,16,5,7606
2007,4,16,5,7843.1
2008,4,16,5,7219.8
2009,4,16,5,6485.6
2010,4,16,5,6014
2011,4,16,5,7373.1
2012,4,16,5,10909
2013,4,16,5,13847.7
2014,4,16,5,15068.4
2015,4,16,5,15605.3
2016,4,16,5,23455.1
2017,4,16,5,21560.2
2018,4,16,5,22865.2
2019,4,16,5,21839.2
2020,4,16,5,18410.3
2021,4,16,5,18410.3
1972,4,17,5,3.70171
1973,4,17,5,3.60817
1974,4,17,5,3.68588
1975,4,17,5,3.60819
1976,4,17,5,3.72039
1977,4,17,5,3.63688
1978,4,17,5,3.49124
1979,4,17,5,3.54609
1980,4,17,5,3.68336
1981,4,17,5,3.44817
1982,4,17,5,3.14781
1983,4,17,5,3.50502
1984,4,17,5,3.61315
1985,4,17,5,3.70378
1986,4,17,5,3.4616
1987,4,17,5,3.79599
1988,4,17,5,3.56369
1989,4,17,5,3.19983
1990,4,17,5,3.48595
1991,4,17,5,3.47516
1992,4,17,5,3.95791
1993,4,17,5,3.3256
1994,4,17,5,3.36864
1995,4,17,5,3.73954
1996,4,17,5,3.34354
1997,4,17,5,3.43554
1998,4,17,5,3.59942
1999,4,17,5,3.49523
2000,4,17,5,3.33445
2001,4,17,5,3.32522
2002,4,17,5,3.27607
2003,4,17,5,3.75552
2004,4,17,5,3.01832
2005,4,17,5,3.34216
2006,4,17,5,3.35308
2007,4,17,5,3.47066
2008,4,17,5,3.42805
2009,4,17,5,3.37391
2010,4,17,5,3.32796
2011,4,17,5,3.4248
2012,4,17,5,3.38382
2013,4,17,5,3.34628
2014,4,17,5,3.35257
2015,4,17,5,3.5317
2016,4,17,5,3.6323
2017,4,17,5,3.3467
2018,4,17,5,3.34404
2019,4,17,5,3.52954
2020,4,17,5,3.46063
2021,4,17,5,0
1972,4,18,6,7733.3
1973,4,18,6,17888.7
1974,4,18,6,20043
1975,4,18,6,5649.5
1976,4,18,6,13648
1977,4,18,6,8784.5
1978,4,18,6,21896.9
1979,4,18,6,11062.8
1980,4,18,6,19541.1
1981,4,18,6,9072.3
1982,4,18,6,4899.2
1983,4,18,6,9260.8
1984,4,18,6,7972.9
1985,4,18,6,8248.7
1986,4,18,6,10791.7
1987,4,18,6,2081.3
1988,4,18,6,7996.4
1989,4,18,6,5084.8
1990,4,18,6,7874.6
1991,4,18,6,16102.5
1992,4,18,6,4289.6
1993,4,18,6,2328.2
1994,4,18,6,4176.9
1995,4,18,6,3710
1996,4,18,6,6844.9
1997,4,18,6,7999.8
1998,4,18,6,5970.4
1999,4,18,6,3083.2
2000,4,18,6,0
2001,4,18,6,1695.6
2002,4,18,6,2235.6
2003,4,18,6,1177
2004,4,18,6,1877.9
2005,4,18,6,281.1
2006,4,18,6,2126.4
2007,4,18,6,364.7
2008,4,18,6,124.2
2009,4,18,6,0
2010,4,18,6,0
2011,4,18,6,223.6
2012,4,18,6,317.1
2013,4,18,6,433.7
2014,4,18,6,0
2015,4,18,6,40.6
2016,4,18,6,150.4
2017,4,18,6,153.2
2018,4,18,6,308.1
2019,4,18,6,235.3
2020,4,18,6,247.1
2021,4,18,6,0
1972,4,19,6,9.2
1973,4,19,6,269
1974,4,19,6,82.7
1975,4,19,6,156.6
1976,4,19,6,150.9
1977,4,19,6,756.7
1978,4,19,6,146.4
1979,4,19,6,102.8
1980,4,19,6,692
1981,4,19,6,805.2
1982,4,19,6,8830.8
1983,4,19,6,16252.5
1984,4,19,6,8587.6
1985,4,19,6,15682.2
1986,4,19,6,5287.2
1987,4,19,6,8090.8
1988,4,19,6,10223
1989,4,19,6,14276.3
1990,4,19,6,20741.6
1991,4,19,6,16163.1
1992,4,19,6,8987.1
1993,4,19,6,7010.3
1994,4,19,6,6501.4
1995,4,19,6,10816.3
1996,4,19,6,14827.1
1997,4,19,6,12324.8
1998,4,19,6,17287
1999,4,19,6,8781.2
2000,4,19,6,11601
2001,4,19,6,21015.1
2002,4,19,6,12898
2003,4,19,6,23897.7
2004,4,19,6,22168.3
2005,4,19,6,26496.9
2006,4,19,6,29306.7
2007,4,19,6,25505
2008,4,19,6,29785
2009,4,19,6,23829.1
2010,4,19,6,50232.7
2011,4,19,6,39840.1
2012,4,19,6,23360.5
2013,4,19,6,27226.4
2014,4,19,6,11073.5
2015,4,19,6,8596.2
2016,4,19,6,16026.9
2017,4,19,6,8258.2
2018,4,19,6,8782.2
2019,4,19,6,5072.4
2020,4,19,6,11123.7
2021,4,19,6,10281.4
1972,4,20,6,5.3
1973,4,20,6,28.3
1974,4,20,6,147.7
1975,4,20,6,26.9
1976,4,20,6,4.1
1977,4,20,6,4
1978,4,20,6,0
1979,4,20,6,0.6
1980,4,20,6,46.7
1981,4,20,6,66.2
1982,4,20,6,1711.6
1983,4,20,6,1370.2
1984,4,20,6,4079
1985,4,20,6,5056.6
1986,4,20,6,3335.1
1987,4,20,6,588.1
1988,4,20,6,5539.4
1989,4,20,6,10473.3
1990,4,20,6,5644.5
1991,4,20,6,5455.2
1992,4,20,6,3209.9
1993,4,20,6,2887.6
1994,4,20,6,4200.9
1995,4,20,6,17031.6
1996,4,20,6,1253.6
1997,4,20,6,346.5
1998,4,20,6,176.7
1999,4,20,6,2676
2000,4,20,6,6733
2001,4,20,6,30264.2
2002,4,20,6,7652.8
2003,4,20,6,21080.3
2004,4,20,6,15478.6
2005,4,20,6,18067.9
2006,4,20,6,17343.5
2007,4,20,6,23061.7
2008,4,20,6,34060
2009,4,20,6,31335.2
2010,4,20,6,99639
2011,4,20,6,39885.7
2012,4,20,6,36618.1
2013,4,20,6,33107.4
2014,4,20,6,30094.3
2015,4,20,6,4939.7
2016,4,20,6,34035.1
